,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
2117,c0_39,d2_8,0.003161,0.004159 & 0.002163,0 & 1,0,1
2118,c0_39,d2_9,0.0018540000000000002,0.001093 & 0.002615,0 & 1,0,1
2119,c0_39,d2_10,0.001682,0.002274 & 0.00109,0 & 1,0,1
2120,c0_39,d0_1,0.999021,0.999021,0,0,0
2121,c0_39,d0_2,0.999709,0.999709,0,0,0
2122,c0_39,d0_3,0.997081,0.997081,0,0,0
2123,c0_39,d0_4,0.997784,0.997784,0,0,0
2124,c0_39,d0_5,0.998278,0.998278,0,0,0
2125,c0_39,d0_6,0.999129,0.999129,0,0,0
2126,c0_39,d0_7,0.998064,0.998064,0,0,0
2127,c0_39,d0_8,0.998954,0.998954,0,0,0
2128,c0_39,d0_9,0.996594,0.996594,0,0,0
2129,c0_39,d0_10,0.998974,0.998974,0,0,0
2130,c2_20,d1_1,0.19258,0.385157 & 3e-06,1 & 2,1,2
2131,c2_20,d1_2,0.30612500000000004,0.610754 & 0.001496,1 & 2,1,2
2132,c2_20,d1_3,0.1881395,0.371486 & 0.004793,1 & 2,1,2
2133,c2_20,d1_4,0.1513275,0.302651 & 4e-06,1 & 2,1,2
2134,c2_20,d1_5,0.11770299999999999,0.235361 & 4.5e-05,1 & 2,1,2
2135,c2_20,d1_6,0.332547,0.665067 & 2.7e-05,1 & 2,1,2
2136,c2_20,d1_7,0.0194715,0.038942 & 1e-06,1 & 2,1,2
2137,c2_20,d1_8,0.127557,0.255108 & 6e-06,1 & 2,1,2
2138,c2_20,d1_9,0.238081,0.476033 & 0.000129,1 & 2,1,2
2139,c2_20,d1_10,0.12031850000000001,0.240627 & 1e-05,1 & 2,1,2
2140,c2_20,d2_1,0.994161,0.994161,1,1,1
2141,c2_20,d2_2,0.997148,0.997148,1,1,1
2142,c2_20,d2_3,0.974931,0.974931,1,1,1
2143,c2_20,d2_4,0.995153,0.995153,1,1,1
2144,c2_20,d2_5,0.981358,0.981358,1,1,1
2145,c2_20,d2_6,0.999583,0.999583,1,1,1
2146,c2_20,d2_7,0.999632,0.999632,1,1,1
2147,c2_20,d2_8,0.992706,0.992706,1,1,1
2148,c2_20,d2_9,0.994921,0.994921,1,1,1
2149,c2_20,d2_10,0.995027,0.995027,1,1,1
2150,c2_20,d0_1,0.12787749999999998,0.138504 & 0.117251,0 & 1,1,0
2151,c2_20,d0_2,0.1629425,0.160377 & 0.165508,0 & 1,1,0
2152,c2_20,d0_3,0.1649165,0.194685 & 0.135148,0 & 1,1,0
2153,c2_20,d0_4,0.19170949999999998,0.210916 & 0.172503,0 & 1,1,0
2154,c2_20,d0_5,0.16262,0.174002 & 0.151238,0 & 1,1,0
2155,c2_20,d0_6,0.117309,0.13899 & 0.095628,0 & 1,1,0
2156,c2_20,d0_7,0.20955600000000002,0.246671 & 0.172441,0 & 1,1,0
2157,c2_20,d0_8,0.12206800000000001,0.106673 & 0.137463,0 & 1,1,0
2158,c2_20,d0_9,0.09848399999999999,0.081202 & 0.115766,0 & 1,1,0
2159,c2_20,d0_10,0.134172,0.20654 & 0.061804,0 & 1,1,0
2160,c2_16,d1_1,0.2606195,0.521239 & 0.0,1 & 2,1,2
2161,c2_16,d1_2,0.4420015,0.884003 & 0.0,1 & 2,1,2
2162,c2_16,d1_3,0.35008700000000004,0.700173 & 1e-06,1 & 2,1,2
2163,c2_16,d1_4,0.2791785,0.558357 & 0.0,1 & 2,1,2
2164,c2_16,d1_5,0.2958945,0.591789 & 0.0,1 & 2,1,2
2165,c2_16,d1_6,0.464608,0.929216 & 0.0,1 & 2,1,2
2166,c2_16,d1_7,0.0738595,0.147719 & 0.0,1 & 2,1,2
2167,c2_16,d1_8,0.1006995,0.201399 & 0.0,1 & 2,1,2
2168,c2_16,d1_9,0.3252005,0.650401 & 0.0,1 & 2,1,2
2169,c2_16,d1_10,0.2362645,0.472529 & 0.0,1 & 2,1,2
2170,c2_16,d2_1,0.998136,0.998136,1,1,1
2171,c2_16,d2_2,0.999381,0.999381,1,1,1
2172,c2_16,d2_3,0.992216,0.992216,1,1,1
2173,c2_16,d2_4,0.998947,0.998947,1,1,1
2174,c2_16,d2_5,0.995906,0.995906,1,1,1
2175,c2_16,d2_6,0.99991,0.99991,1,1,1
2176,c2_16,d2_7,0.999501,0.999501,1,1,1
2177,c2_16,d2_8,0.998412,0.998412,1,1,1
2178,c2_16,d2_9,0.998896,0.998896,1,1,1
2179,c2_16,d2_10,0.99892,0.99892,1,1,1
2180,c2_16,d0_1,0.012616,1e-06 & 0.025231,0 & 1,1,0
2181,c2_16,d0_2,0.036266,5e-06 & 0.072527,0 & 1,1,0
2182,c2_16,d0_3,0.0725555,0.0 & 0.145111,0 & 1,1,0
2183,c2_16,d0_4,0.04993,0.0 & 0.09986,0 & 1,1,0
2184,c2_16,d0_5,0.0566095,1e-06 & 0.113218,0 & 1,1,0
2185,c2_16,d0_6,0.0352145,1e-06 & 0.070428,0 & 1,1,0
2186,c2_16,d0_7,0.041644,0.0 & 0.083288,0 & 1,1,0
2187,c2_16,d0_8,0.0512445,1e-06 & 0.102488,0 & 1,1,0
2188,c2_16,d0_9,0.0063365,0.0 & 0.012673,0 & 1,1,0
2189,c2_16,d0_10,0.0454995,1e-06 & 0.090998,0 & 1,1,0
2190,c0_21,d1_1,0.00098,0.001952 & 8e-06,0 & 2,0,2
2191,c0_21,d1_2,0.010277,0.001914 & 0.01864,0 & 2,0,2
2192,c0_21,d1_3,0.0012875,0.002232 & 0.000343,0 & 2,0,2
2193,c0_21,d1_4,0.000339,0.000671 & 7e-06,0 & 2,0,2
2194,c0_21,d1_5,6.6e-05,9.2e-05 & 4e-05,0 & 2,0,2
2195,c0_21,d1_6,0.0028535,0.005606 & 0.000101,0 & 2,0,2
2196,c0_21,d1_7,0.001216,0.002431 & 1e-06,0 & 2,0,2
2197,c0_21,d1_8,0.010238,0.020469 & 7e-06,0 & 2,0,2
2198,c0_21,d1_9,0.0026915000000000003,0.005367 & 1.6e-05,0 & 2,0,2
2199,c0_21,d1_10,0.006682499999999999,0.013364 & 1e-06,0 & 2,0,2
2200,c0_21,d2_1,0.0045665,0.008356 & 0.000777,0 & 1,0,1
2201,c0_21,d2_2,0.01168,0.022295 & 0.001065,0 & 1,0,1
2202,c0_21,d2_3,0.000235,0.000453 & 1.7e-05,0 & 1,0,1
2203,c0_21,d2_4,0.0007844999999999999,0.001298 & 0.000271,0 & 1,0,1
2204,c0_21,d2_5,0.0010845,0.001786 & 0.000383,0 & 1,0,1
2205,c0_21,d2_6,0.0056455,0.010569 & 0.000722,0 & 1,0,1
2206,c0_21,d2_7,0.005524,0.010928 & 0.00012,0 & 1,0,1
2207,c0_21,d2_8,0.0020005,0.003721 & 0.00028,0 & 1,0,1
2208,c0_21,d2_9,0.000774,0.000978 & 0.00057,0 & 1,0,1
2209,c0_21,d2_10,0.0011465,0.002034 & 0.000259,0 & 1,0,1
2210,c0_21,d0_1,0.999887,0.999887,0,0,0
2211,c0_21,d0_2,0.99996,0.99996,0,0,0
2212,c0_21,d0_3,0.999493,0.999493,0,0,0
2213,c0_21,d0_4,0.999609,0.999609,0,0,0
2214,c0_21,d0_5,0.99974,0.99974,0,0,0
2215,c0_21,d0_6,0.999899,0.999899,0,0,0
2216,c0_21,d0_7,0.999659,0.999659,0,0,0
2217,c0_21,d0_8,0.999894,0.999894,0,0,0
2218,c0_21,d0_9,0.999654,0.999654,0,0,0
2219,c0_21,d0_10,0.999819,0.999819,0,0,0
2220,c2_12,d1_1,0.493509,0.987018 & 0.0,1 & 2,1,2
2221,c2_12,d1_2,0.498819,0.997637 & 1e-06,1 & 2,1,2
2222,c2_12,d1_3,0.496894,0.99378 & 8e-06,1 & 2,1,2
2223,c2_12,d1_4,0.490252,0.980504 & 0.0,1 & 2,1,2
2224,c2_12,d1_5,0.493946,0.987892 & 0.0,1 & 2,1,2
2225,c2_12,d1_6,0.49876,0.99752 & 0.0,1 & 2,1,2
2226,c2_12,d1_7,0.4535095,0.907019 & 0.0,1 & 2,1,2
2227,c2_12,d1_8,0.4422,0.8844 & 0.0,1 & 2,1,2
2228,c2_12,d1_9,0.494893,0.989786 & 0.0,1 & 2,1,2
2229,c2_12,d1_10,0.486082,0.972164 & 0.0,1 & 2,1,2
2230,c2_12,d2_1,0.999886,0.999886,1,1,1
2231,c2_12,d2_2,0.999997,0.999997,1,1,1
2232,c2_12,d2_3,0.999978,0.999978,1,1,1
2233,c2_12,d2_4,0.999972,0.999972,1,1,1
2234,c2_12,d2_5,0.999952,0.999952,1,1,1
2235,c2_12,d2_6,0.999998,0.999998,1,1,1
2236,c2_12,d2_7,0.999998,0.999998,1,1,1
2237,c2_12,d2_8,0.999912,0.999912,1,1,1
2238,c2_12,d2_9,0.999973,0.999973,1,1,1
2239,c2_12,d2_10,0.999971,0.999971,1,1,1
2240,c2_12,d0_1,0.0454175,0.026945 & 0.06389,0 & 1,1,0
2241,c2_12,d0_2,0.081483,0.038642 & 0.124324,0 & 1,1,0
2242,c2_12,d0_3,0.196162,0.013043 & 0.379281,0 & 1,1,0
2243,c2_12,d0_4,0.100332,0.01686 & 0.183804,0 & 1,1,0
2244,c2_12,d0_5,0.10515050000000001,0.027097 & 0.183204,0 & 1,1,0
2245,c2_12,d0_6,0.060934999999999996,0.028734 & 0.093136,0 & 1,1,0
2246,c2_12,d0_7,0.088718,0.027179 & 0.150257,0 & 1,1,0
2247,c2_12,d0_8,0.1331725,0.020701 & 0.245644,0 & 1,1,0
2248,c2_12,d0_9,0.0264625,0.009731 & 0.043194,0 & 1,1,0
2249,c2_12,d0_10,0.14088699999999998,0.041049 & 0.240725,0 & 1,1,0
2250,c0_22,d1_1,0.002912,0.005824 & 0.0,0 & 2,0,2
2251,c0_22,d1_2,0.0015805,0.003161 & 0.0,0 & 2,0,2
2252,c0_22,d1_3,0.0012105,0.002421 & 0.0,0 & 2,0,2
2253,c0_22,d1_4,0.0003125,0.000625 & 0.0,0 & 2,0,2
2254,c0_22,d1_5,3.75e-05,7.5e-05 & 0.0,0 & 2,0,2
2255,c0_22,d1_6,0.0081175,0.016235 & 0.0,0 & 2,0,2
2256,c0_22,d1_7,0.0030965,0.006193 & 0.0,0 & 2,0,2
2257,c0_22,d1_8,0.0063085,0.012617 & 0.0,0 & 2,0,2
2258,c0_22,d1_9,0.0054295,0.010859 & 0.0,0 & 2,0,2
2259,c0_22,d1_10,0.0166075,0.033215 & 0.0,0 & 2,0,2
2260,c0_22,d2_1,0.0094065,0.018813 & 0.0,0 & 1,0,1
2261,c0_22,d2_2,0.011502,0.023004 & 0.0,0 & 1,0,1
2262,c0_22,d2_3,0.0005185,0.001037 & 0.0,0 & 1,0,1
2263,c0_22,d2_4,0.001939,0.003878 & 0.0,0 & 1,0,1
2264,c0_22,d2_5,0.0014655,0.002931 & 0.0,0 & 1,0,1
2265,c0_22,d2_6,0.0118295,0.023659 & 0.0,0 & 1,0,1
2266,c0_22,d2_7,0.016969,0.033938 & 0.0,0 & 1,0,1
2267,c0_22,d2_8,0.005532,0.011064 & 0.0,0 & 1,0,1
2268,c0_22,d2_9,0.0014615,0.002923 & 0.0,0 & 1,0,1
2269,c0_22,d2_10,0.002533,0.005061 & 5e-06,0 & 1,0,1
2270,c0_22,d0_1,0.917816,0.917816,0,0,0
2271,c0_22,d0_2,0.974101,0.974101,0,0,0
2272,c0_22,d0_3,0.788931,0.788931,0,0,0
2273,c0_22,d0_4,0.842856,0.842856,0,0,0
2274,c0_22,d0_5,0.863849,0.863849,0,0,0
2275,c0_22,d0_6,0.926235,0.926235,0,0,0
2276,c0_22,d0_7,0.882691,0.882691,0,0,0
2277,c0_22,d0_8,0.912654,0.912654,0,0,0
2278,c0_22,d0_9,0.762007,0.762007,0,0,0
2279,c0_22,d0_10,0.918693,0.918693,0,0,0
2280,c2_27,d1_1,0.070743,0.141486 & 0.0,1 & 2,1,2
2281,c2_27,d1_2,0.146092,0.292184 & 0.0,1 & 2,1,2
2282,c2_27,d1_3,0.06755,0.1351 & 0.0,1 & 2,1,2
2283,c2_27,d1_4,0.051239,0.102478 & 0.0,1 & 2,1,2
2284,c2_27,d1_5,0.0374565,0.074913 & 0.0,1 & 2,1,2
2285,c2_27,d1_6,0.171571,0.343142 & 0.0,1 & 2,1,2
2286,c2_27,d1_7,0.005274,0.010548 & 0.0,1 & 2,1,2
2287,c2_27,d1_8,0.0443265,0.088653 & 0.0,1 & 2,1,2
2288,c2_27,d1_9,0.096454,0.192908 & 0.0,1 & 2,1,2
2289,c2_27,d1_10,0.038475,0.07695 & 0.0,1 & 2,1,2
2290,c2_27,d2_1,0.998867,0.998867,1,1,1
2291,c2_27,d2_2,0.99961,0.99961,1,1,1
2292,c2_27,d2_3,0.996934,0.996934,1,1,1
2293,c2_27,d2_4,0.99906,0.99906,1,1,1
2294,c2_27,d2_5,0.996343,0.996343,1,1,1
2295,c2_27,d2_6,0.999919,0.999919,1,1,1
2296,c2_27,d2_7,0.999961,0.999961,1,1,1
2297,c2_27,d2_8,0.998582,0.998582,1,1,1
2298,c2_27,d2_9,0.999015,0.999015,1,1,1
2299,c2_27,d2_10,0.999035,0.999035,1,1,1
2300,c2_27,d0_1,0.017355,0.000271 & 0.034439,0 & 1,1,0
2301,c2_27,d0_2,0.0677355,0.00089 & 0.134581,0 & 1,1,0
2302,c2_27,d0_3,0.0500525,4.5e-05 & 0.10006,0 & 1,1,0
2303,c2_27,d0_4,0.061676999999999996,5.1e-05 & 0.123303,0 & 1,1,0
2304,c2_27,d0_5,0.0312245,0.000131 & 0.062318,0 & 1,1,0
2305,c2_27,d0_6,0.038448,0.000335 & 0.076561,0 & 1,1,0
2306,c2_27,d0_7,0.057278,9.6e-05 & 0.11446,0 & 1,1,0
2307,c2_27,d0_8,0.050477,0.000322 & 0.100632,0 & 1,1,0
2308,c2_27,d0_9,0.0224235,4.8e-05 & 0.044799,0 & 1,1,0
2309,c2_27,d0_10,0.0046375,0.000257 & 0.009018,0 & 1,1,0
2310,c0_60,d1_1,0.009414,0.015899 & 0.002929,0 & 2,0,2
2311,c0_60,d1_2,0.498495,0.019128 & 0.977862,0 & 2,0,2
2312,c0_60,d1_3,0.016457,0.019903 & 0.013011,0 & 2,0,2
2313,c0_60,d1_4,0.0034709999999999997,0.005977 & 0.000965,0 & 2,0,2
2314,c0_60,d1_5,0.0034535,0.000725 & 0.006182,0 & 2,0,2
2315,c0_60,d1_6,0.029955500000000003,0.041486 & 0.018425,0 & 2,0,2
2316,c0_60,d1_7,0.0095455,0.018897 & 0.000194,0 & 2,0,2
2317,c0_60,d1_8,0.042323,0.073702 & 0.010944,0 & 2,0,2
2318,c0_60,d1_9,0.021122000000000002,0.039779 & 0.002465,0 & 2,0,2
2319,c0_60,d1_10,0.047112999999999995,0.094189 & 3.7e-05,0 & 2,0,2
2320,c0_60,d2_1,0.132596,0.059979 & 0.205213,0 & 1,0,1
2321,c0_60,d2_2,0.073348,0.063163 & 0.083533,0 & 1,0,1
2322,c0_60,d2_3,0.005867,0.00388 & 0.007854,0 & 1,0,1
2323,c0_60,d2_4,0.037323999999999996,0.012462 & 0.062186,0 & 1,0,1
2324,c0_60,d2_5,0.024811,0.019035 & 0.030587,0 & 1,0,1
2325,c0_60,d2_6,0.061476,0.066862 & 0.05609,0 & 1,0,1
2326,c0_60,d2_7,0.167906,0.078257 & 0.257555,0 & 1,0,1
2327,c0_60,d2_8,0.0851765,0.0325 & 0.137853,0 & 1,0,1
2328,c0_60,d2_9,0.065875,0.010501 & 0.121249,0 & 1,0,1
2329,c0_60,d2_10,0.02126,0.021625 & 0.020895,0 & 1,0,1
2330,c0_60,d0_1,0.99931,0.99931,0,0,0
2331,c0_60,d0_2,0.999795,0.999795,0,0,0
2332,c0_60,d0_3,0.99745,0.99745,0,0,0
2333,c0_60,d0_4,0.998034,0.998034,0,0,0
2334,c0_60,d0_5,0.998689,0.998689,0,0,0
2335,c0_60,d0_6,0.999386,0.999386,0,0,0
2336,c0_60,d0_7,0.998283,0.998283,0,0,0
2337,c0_60,d0_8,0.999262,0.999262,0,0,0
2338,c0_60,d0_9,0.997596,0.997596,0,0,0
2339,c0_60,d0_10,0.99909,0.99909,0,0,0
2340,c0_4,d1_1,0.023557500000000002,0.046634 & 0.000481,0 & 2,0,2
2341,c0_4,d1_2,0.0312155,0.056454 & 0.005977,0 & 2,0,2
2342,c0_4,d1_3,0.027143,0.054099 & 0.000187,0 & 2,0,2
2343,c0_4,d1_4,0.009125,0.017224 & 0.001026,0 & 2,0,2
2344,c0_4,d1_5,0.0016235,0.002284 & 0.000963,0 & 2,0,2
2345,c0_4,d1_6,0.0617975,0.117446 & 0.006149,0 & 2,0,2
2346,c0_4,d1_7,0.027622499999999998,0.055101 & 0.000144,0 & 2,0,2
2347,c0_4,d1_8,0.099699,0.195795 & 0.003603,0 & 2,0,2
2348,c0_4,d1_9,0.056332,0.112431 & 0.000233,0 & 2,0,2
2349,c0_4,d1_10,0.09637949999999999,0.192626 & 0.000133,0 & 2,0,2
2350,c0_4,d2_1,0.0819725,0.163633 & 0.000312,0 & 1,0,1
2351,c0_4,d2_2,0.08429500000000001,0.168443 & 0.000147,0 & 1,0,1
2352,c0_4,d2_3,0.005833,0.011654 & 1.2e-05,0 & 1,0,1
2353,c0_4,d2_4,0.0184695,0.0368 & 0.000139,0 & 1,0,1
2354,c0_4,d2_5,0.028880000000000003,0.05748 & 0.00028,0 & 1,0,1
2355,c0_4,d2_6,0.09104350000000001,0.181297 & 0.00079,0 & 1,0,1
2356,c0_4,d2_7,0.0873365,0.174669 & 4e-06,0 & 1,0,1
2357,c0_4,d2_8,0.0472565,0.094288 & 0.000225,0 & 1,0,1
2358,c0_4,d2_9,0.0173525,0.034649 & 5.6e-05,0 & 1,0,1
2359,c0_4,d2_10,0.0326025,0.064832 & 0.000373,0 & 1,0,1
2360,c0_4,d0_1,0.998481,0.998481,0,0,0
2361,c0_4,d0_2,0.999548,0.999548,0,0,0
2362,c0_4,d0_3,0.994788,0.994788,0,0,0
2363,c0_4,d0_4,0.995979,0.995979,0,0,0
2364,c0_4,d0_5,0.997318,0.997318,0,0,0
2365,c0_4,d0_6,0.998648,0.998648,0,0,0
2366,c0_4,d0_7,0.996487,0.996487,0,0,0
2367,c0_4,d0_8,0.998376,0.998376,0,0,0
2368,c0_4,d0_9,0.99472,0.99472,0,0,0
2369,c0_4,d0_10,0.998137,0.998137,0,0,0
2370,c0_38,d1_1,0.00225,0.0045 & 0.0,0 & 2,0,2
2371,c0_38,d1_2,0.002207,0.004414 & 0.0,0 & 2,0,2
2372,c0_38,d1_3,0.002572,0.005144 & 0.0,0 & 2,0,2
2373,c0_38,d1_4,0.000775,0.00155 & 0.0,0 & 2,0,2
2374,c0_38,d1_5,0.000148,0.000296 & 0.0,0 & 2,0,2
2375,c0_38,d1_6,0.0061,0.0122 & 0.0,0 & 2,0,2
2376,c0_38,d1_7,0.002733,0.005466 & 0.0,0 & 2,0,2
2377,c0_38,d1_8,0.033158,0.066316 & 0.0,0 & 2,0,2
2378,c0_38,d1_9,0.0058415,0.011683 & 0.0,0 & 2,0,2
2379,c0_38,d1_10,0.014409,0.028818 & 0.0,0 & 2,0,2
2380,c0_38,d2_1,0.009125,0.01825 & 0.0,0 & 1,0,1
2381,c0_38,d2_2,0.035965,0.07193 & 0.0,0 & 1,0,1
2382,c0_38,d2_3,0.0005235,0.001047 & 0.0,0 & 1,0,1
2383,c0_38,d2_4,0.0014975,0.002995 & 0.0,0 & 1,0,1
2384,c0_38,d2_5,0.00206,0.004119 & 1e-06,0 & 1,0,1
2385,c0_38,d2_6,0.013558,0.027099 & 1.7e-05,0 & 1,0,1
2386,c0_38,d2_7,0.0118205,0.023641 & 0.0,0 & 1,0,1
2387,c0_38,d2_8,0.0042795,0.008559 & 0.0,0 & 1,0,1
2388,c0_38,d2_9,0.0011285,0.002257 & 0.0,0 & 1,0,1
2389,c0_38,d2_10,0.0023585,0.004689 & 2.8e-05,0 & 1,0,1
2390,c0_38,d0_1,0.999923,0.999923,0,0,0
2391,c0_38,d0_2,0.999973,0.999973,0,0,0
2392,c0_38,d0_3,0.999655,0.999655,0,0,0
2393,c0_38,d0_4,0.999734,0.999734,0,0,0
2394,c0_38,d0_5,0.999823,0.999823,0,0,0
2395,c0_38,d0_6,0.999931,0.999931,0,0,0
2396,c0_38,d0_7,0.999768,0.999768,0,0,0
2397,c0_38,d0_8,0.999939,0.999939,0,0,0
2398,c0_38,d0_9,0.99983,0.99983,0,0,0
2399,c0_38,d0_10,0.999877,0.999877,0,0,0
2400,c0_16,d1_1,0.0004185,0.000837 & 0.0,0 & 2,0,2
2401,c0_16,d1_2,0.0004145,0.000821 & 8e-06,0 & 2,0,2
2402,c0_16,d1_3,0.0003875,0.000774 & 1e-06,0 & 2,0,2
2403,c0_16,d1_4,0.0001,0.0002 & 0.0,0 & 2,0,2
2404,c0_16,d1_5,1.2e-05,2.4e-05 & 0.0,0 & 2,0,2
2405,c0_16,d1_6,0.00121,0.00242 & 0.0,0 & 2,0,2
2406,c0_16,d1_7,0.000521,0.001042 & 0.0,0 & 2,0,2
2407,c0_16,d1_8,0.0019365,0.003873 & 0.0,0 & 2,0,2
2408,c0_16,d1_9,0.001186,0.002372 & 0.0,0 & 2,0,2
2409,c0_16,d1_10,0.003074,0.006148 & 0.0,0 & 2,0,2
2410,c0_16,d2_1,0.001895,0.003698 & 9.2e-05,0 & 1,0,1
2411,c0_16,d2_2,0.0017005000000000002,0.003354 & 4.7e-05,0 & 1,0,1
2412,c0_16,d2_3,9.85e-05,0.000194 & 3e-06,0 & 1,0,1
2413,c0_16,d2_4,0.000296,0.000556 & 3.6e-05,0 & 1,0,1
2414,c0_16,d2_5,0.000444,0.000766 & 0.000122,0 & 1,0,1
2415,c0_16,d2_6,0.001833,0.003452 & 0.000214,0 & 1,0,1
2416,c0_16,d2_7,0.0024985,0.004996 & 1e-06,0 & 1,0,1
2417,c0_16,d2_8,0.0008215,0.001597 & 4.6e-05,0 & 1,0,1
2418,c0_16,d2_9,0.0002185,0.000419 & 1.8e-05,0 & 1,0,1
2419,c0_16,d2_10,0.0005295,0.000872 & 0.000187,0 & 1,0,1
2420,c0_16,d0_1,0.999191,0.999191,0,0,0
2421,c0_16,d0_2,0.999759,0.999759,0,0,0
2422,c0_16,d0_3,0.997486,0.997486,0,0,0
2423,c0_16,d0_4,0.997918,0.997918,0,0,0
2424,c0_16,d0_5,0.998576,0.998576,0,0,0
2425,c0_16,d0_6,0.99928,0.99928,0,0,0
2426,c0_16,d0_7,0.998307,0.998307,0,0,0
2427,c0_16,d0_8,0.999135,0.999135,0,0,0
2428,c0_16,d0_9,0.997183,0.997183,0,0,0
2429,c0_16,d0_10,0.999103,0.999103,0,0,0
2430,c2_7,d1_1,0.4735765,0.947152 & 1e-06,1 & 2,1,2
2431,c2_7,d1_2,0.489555,0.978209 & 0.000901,1 & 2,1,2
2432,c2_7,d1_3,0.473098,0.944404 & 0.001792,1 & 2,1,2
2433,c2_7,d1_4,0.4572385,0.914474 & 3e-06,1 & 2,1,2
2434,c2_7,d1_5,0.449028,0.898026 & 3e-05,1 & 2,1,2
2435,c2_7,d1_6,0.49135999999999996,0.982702 & 1.8e-05,1 & 2,1,2
2436,c2_7,d1_7,0.26844250000000003,0.536884 & 1e-06,1 & 2,1,2
2437,c2_7,d1_8,0.4177495,0.835496 & 3e-06,1 & 2,1,2
2438,c2_7,d1_9,0.4814965,0.962953 & 4e-05,1 & 2,1,2
2439,c2_7,d1_10,0.442206,0.884406 & 6e-06,1 & 2,1,2
2440,c2_7,d2_1,0.99744,0.99744,1,1,1
2441,c2_7,d2_2,0.999792,0.999792,1,1,1
2442,c2_7,d2_3,0.998363,0.998363,1,1,1
2443,c2_7,d2_4,0.999049,0.999049,1,1,1
2444,c2_7,d2_5,0.99637,0.99637,1,1,1
2445,c2_7,d2_6,0.999918,0.999918,1,1,1
2446,c2_7,d2_7,0.99993,0.99993,1,1,1
2447,c2_7,d2_8,0.998016,0.998016,1,1,1
2448,c2_7,d2_9,0.998809,0.998809,1,1,1
2449,c2_7,d2_10,0.999025,0.999025,1,1,1
2450,c2_7,d0_1,0.0677605,0.025099 & 0.110422,0 & 1,1,0
2451,c2_7,d0_2,0.100745,0.036024 & 0.165466,0 & 1,1,0
2452,c2_7,d0_3,0.112649,0.033818 & 0.19148,0 & 1,1,0
2453,c2_7,d0_4,0.1052935,0.038128 & 0.172459,0 & 1,1,0
2454,c2_7,d0_5,0.09175849999999999,0.032319 & 0.151198,0 & 1,1,0
2455,c2_7,d0_6,0.061185,0.026769 & 0.095601,0 & 1,1,0
2456,c2_7,d0_7,0.1119445,0.051492 & 0.172397,0 & 1,1,0
2457,c2_7,d0_8,0.07835049999999999,0.019275 & 0.137426,0 & 1,1,0
2458,c2_7,d0_9,0.050157,0.011502 & 0.088812,0 & 1,1,0
2459,c2_7,d0_10,0.124705,0.043591 & 0.205819,0 & 1,1,0
2460,c2_24,d1_1,0.006255,0.01251 & 0.0,1 & 2,1,2
2461,c2_24,d1_2,0.0183275,0.036631 & 2.4e-05,1 & 2,1,2
2462,c2_24,d1_3,0.010559,0.020919 & 0.000199,1 & 2,1,2
2463,c2_24,d1_4,0.0093405,0.018681 & 0.0,1 & 2,1,2
2464,c2_24,d1_5,0.005964499999999999,0.011928 & 1e-06,1 & 2,1,2
2465,c2_24,d1_6,0.0206615,0.041322 & 1e-06,1 & 2,1,2
2466,c2_24,d1_7,0.0004395,0.000879 & 0.0,1 & 2,1,2
2467,c2_24,d1_8,0.002513,0.005026 & 0.0,1 & 2,1,2
2468,c2_24,d1_9,0.0112135,0.022424 & 3e-06,1 & 2,1,2
2469,c2_24,d1_10,0.004032,0.008064 & 0.0,1 & 2,1,2
2470,c2_24,d2_1,0.88954,0.88954,1,1,1
2471,c2_24,d2_2,0.944509,0.944509,1,1,1
2472,c2_24,d2_3,0.275153,0.275153,1,1,1
2473,c2_24,d2_4,0.909047,0.909047,1,1,1
2474,c2_24,d2_5,0.719319,0.719319,1,1,1
2475,c2_24,d2_6,0.9915,0.9915,1,1,1
2476,c2_24,d2_7,0.938135,0.938135,1,1,1
2477,c2_24,d2_8,0.869687,0.869687,1,1,1
2478,c2_24,d2_9,0.905091,0.905091,1,1,1
2479,c2_24,d2_10,0.906903,0.906903,1,1,1
2480,c2_24,d0_1,0.0850895,0.013368 & 0.156811,0 & 1,1,0
2481,c2_24,d0_2,0.1241535,0.030965 & 0.217342,0 & 1,1,0
2482,c2_24,d0_3,0.1186455,0.004808 & 0.232483,0 & 1,1,0
2483,c2_24,d0_4,0.1158035,0.005673 & 0.225934,0 & 1,1,0
2484,c2_24,d0_5,0.10568649999999999,0.011702 & 0.199671,0 & 1,1,0
2485,c2_24,d0_6,0.072712,0.016466 & 0.128958,0 & 1,1,0
2486,c2_24,d0_7,0.1181275,0.010398 & 0.225857,0 & 1,1,0
2487,c2_24,d0_8,0.0984875,0.014542 & 0.182433,0 & 1,1,0
2488,c2_24,d0_9,0.055496,0.00416 & 0.106832,0 & 1,1,0
2489,c2_24,d0_10,0.050992,0.017873 & 0.084111,0 & 1,1,0
2490,c0_15,d1_1,0.0375485,0.028461 & 0.046636,0 & 2,0,2
2491,c0_15,d1_2,0.0282705,0.034249 & 0.022292,0 & 2,0,2
2492,c0_15,d1_3,0.031095499999999998,0.033815 & 0.028376,0 & 2,0,2
2493,c0_15,d1_4,0.04162,0.009739 & 0.073501,0 & 2,0,2
2494,c0_15,d1_5,0.0228775,0.001186 & 0.044569,0 & 2,0,2
2495,c0_15,d1_6,0.1265645,0.07311 & 0.180019,0 & 2,0,2
